subj_role,subj_department,subj_clearance,subj_years_exp,subj_cert_active,subj_age,obj_type,obj_sensitivity,obj_department,obj_contains_pii,env_hour,env_is_emergency,env_location,env_access_freq_last_hour,action,decision
patient,oncology,1,5,True,29,medical_image,4,admin_office,False,13,False,hospital_network,35,read,DENY
pharmacist,research,5,34,False,31,billing,2,admin_office,False,3,False,hospital_network,24,read,DENY
patient,oncology,2,29,True,65,medical_record,5,oncology,True,19,False,office_network,33,share,DENY
doctor,general,2,26,False,49,lab_result,4,research,False,18,True,remote,45,delete,DENY
admin,admin_office,5,10,False,52,billing,3,admin_office,True,8,False,remote,16,share,DENY
pharmacist,cardiology,4,15,False,39,prescription,1,cardiology,False,14,False,office_network,16,read,ALLOW
patient,admin_office,2,20,False,58,medical_record,3,admin_office,True,8,False,office_network,4,read,ALLOW
admin,admin_office,4,17,False,45,billing,2,admin_office,False,14,False,remote,4,write,DENY
patient,oncology,2,14,False,64,medical_record,3,admin_office,True,9,False,hospital_network,40,share,DENY
researcher,research,2,25,False,54,research_data,3,research,False,17,False,hospital_network,8,read,ALLOW
nurse,oncology,2,30,False,47,medical_record,4,oncology,True,8,False,hospital_network,29,write,DENY
nurse,general,1,11,False,52,prescription,4,cardiology,False,6,False,remote,40,read,DENY
nurse,admin_office,5,6,True,55,prescription,3,general,True,12,True,office_network,38,write,DENY
pharmacist,research,1,3,False,57,research_data,4,general,True,6,False,hospital_network,25,read,DENY
researcher,research,2,32,True,24,billing,2,cardiology,True,9,False,remote,21,share,DENY
pharmacist,admin_office,1,0,True,33,medical_record,3,oncology,True,3,False,office_network,10,read,DENY
pharmacist,general,3,13,True,31,prescription,4,general,True,8,True,office_network,9,read,ALLOW
patient,cardiology,1,37,False,55,billing,3,oncology,True,1,False,remote,44,write,DENY
patient,cardiology,2,2,True,44,medical_record,1,cardiology,True,10,False,hospital_network,7,read,ALLOW
researcher,research,4,8,False,57,research_data,5,research,False,10,False,remote,20,write,DENY
nurse,cardiology,3,25,True,31,lab_result,4,cardiology,True,17,False,office_network,4,share,DENY
patient,general,1,14,False,25,medical_record,3,general,False,8,False,office_network,17,read,ALLOW
patient,cardiology,4,32,False,52,research_data,4,oncology,True,6,False,hospital_network,36,delete,DENY
admin,admin_office,3,31,True,23,lab_result,2,oncology,False,5,True,remote,34,read,DENY
patient,research,5,40,True,37,medical_record,3,research,True,17,False,office_network,4,read,ALLOW
pharmacist,oncology,3,38,True,53,prescription,3,oncology,False,9,False,office_network,0,read,ALLOW
doctor,research,3,2,False,23,prescription,4,research,False,8,True,office_network,13,write,ALLOW
admin,admin_office,1,6,False,63,billing,2,admin_office,True,12,True,hospital_network,2,read,ALLOW
doctor,research,4,18,True,43,medical_record,5,admin_office,True,15,False,remote,24,read,DENY
nurse,general,2,4,False,36,lab_result,4,general,False,16,False,hospital_network,20,read,ALLOW
patient,admin_office,4,15,False,52,medical_record,1,admin_office,False,9,False,hospital_network,13,read,ALLOW
researcher,research,2,0,False,30,medical_image,4,cardiology,True,9,False,hospital_network,0,write,DENY
patient,general,1,27,False,62,medical_image,4,research,True,2,False,remote,47,share,DENY
patient,oncology,2,36,True,30,lab_result,4,research,True,10,False,remote,6,delete,DENY
doctor,cardiology,1,23,True,35,research_data,2,general,False,7,True,hospital_network,8,write,DENY
nurse,research,3,19,False,46,billing,1,cardiology,True,20,True,remote,36,delete,DENY
pharmacist,general,5,17,True,47,billing,2,general,True,11,True,remote,6,share,DENY
nurse,oncology,1,0,True,55,research_data,2,general,True,21,True,office_network,17,delete,DENY
doctor,research,3,10,True,56,medical_image,3,research,False,9,True,hospital_network,0,delete,DENY
admin,admin_office,4,30,True,36,billing,4,admin_office,False,9,False,office_network,12,read,ALLOW
admin,admin_office,2,32,False,58,billing,3,research,False,18,False,remote,32,delete,DENY
nurse,general,4,8,True,64,lab_result,4,cardiology,True,21,False,remote,44,share,DENY
admin,admin_office,3,29,False,55,medical_record,3,cardiology,True,11,False,remote,23,read,DENY
patient,research,2,30,False,54,medical_record,3,research,True,18,False,office_network,1,read,ALLOW
admin,admin_office,1,30,True,31,medical_image,3,general,True,19,False,remote,46,delete,DENY
nurse,oncology,2,11,True,30,lab_result,1,oncology,True,16,True,office_network,16,write,DENY
doctor,admin_office,5,40,True,30,lab_result,2,admin_office,True,14,False,hospital_network,2,write,ALLOW
patient,research,4,9,False,54,medical_record,3,research,True,12,False,remote,15,write,DENY
researcher,research,2,13,True,61,research_data,2,research,False,12,False,hospital_network,0,share,DENY
doctor,research,5,18,False,39,lab_result,3,cardiology,True,3,False,remote,40,share,DENY
pharmacist,general,1,23,True,31,medical_record,5,research,False,10,False,hospital_network,5,delete,DENY
doctor,research,4,15,False,27,medical_image,4,research,True,11,False,office_network,1,read,ALLOW
nurse,general,3,21,False,34,research_data,3,oncology,True,22,False,remote,26,read,DENY
researcher,research,2,0,True,31,research_data,4,research,False,8,False,remote,12,write,DENY
doctor,cardiology,2,40,True,36,lab_result,2,cardiology,False,11,False,remote,15,write,ALLOW
nurse,research,3,25,True,30,medical_record,2,research,False,10,False,hospital_network,8,read,ALLOW
nurse,oncology,2,39,False,31,prescription,4,admin_office,False,6,False,office_network,47,read,DENY
admin,admin_office,1,29,True,59,medical_record,3,general,False,11,False,office_network,29,read,DENY
doctor,admin_office,1,26,False,34,medical_image,4,admin_office,False,17,False,office_network,4,delete,DENY
nurse,oncology,1,39,True,57,lab_result,4,general,True,4,False,office_network,38,delete,DENY
doctor,general,2,34,True,25,prescription,4,general,False,18,False,remote,14,write,ALLOW
pharmacist,oncology,3,25,False,39,research_data,2,admin_office,False,13,False,office_network,39,share,DENY
doctor,oncology,4,24,True,25,medical_record,4,general,True,8,False,hospital_network,47,delete,DENY
patient,oncology,5,11,True,54,lab_result,2,general,True,5,False,office_network,38,read,DENY
admin,admin_office,4,10,False,33,billing,3,admin_office,True,10,False,hospital_network,18,read,ALLOW
patient,cardiology,1,11,False,25,medical_record,2,cardiology,False,18,False,remote,19,read,DENY
researcher,research,4,39,True,55,research_data,2,research,False,18,False,hospital_network,17,share,DENY
researcher,research,4,33,False,34,research_data,4,research,False,10,False,hospital_network,4,read,ALLOW
patient,oncology,3,16,True,29,medical_record,1,oncology,True,9,False,hospital_network,13,delete,DENY
admin,admin_office,2,11,False,22,medical_image,5,general,True,20,False,office_network,12,write,DENY
doctor,research,2,15,True,42,medical_image,3,research,True,11,True,hospital_network,4,read,ALLOW
doctor,oncology,5,11,True,58,medical_record,4,oncology,True,16,False,hospital_network,11,write,ALLOW
nurse,admin_office,5,32,False,47,medical_image,3,cardiology,True,0,False,hospital_network,0,share,DENY
doctor,general,4,12,False,23,medical_record,2,general,False,11,False,remote,14,read,DENY
patient,admin_office,3,40,True,58,medical_record,1,admin_office,False,11,False,office_network,6,delete,DENY
doctor,research,5,33,False,41,lab_result,2,research,True,9,False,remote,5,read,DENY
researcher,research,3,19,False,63,billing,2,admin_office,True,12,False,hospital_network,25,delete,DENY
doctor,oncology,4,3,True,28,research_data,4,oncology,True,12,False,hospital_network,46,share,DENY
pharmacist,general,3,19,False,48,prescription,4,general,True,16,False,hospital_network,13,read,ALLOW
doctor,admin_office,3,7,True,62,medical_image,5,admin_office,True,9,True,office_network,20,read,ALLOW
doctor,admin_office,1,22,True,64,medical_record,4,admin_office,False,8,False,remote,20,write,ALLOW
pharmacist,research,2,21,False,28,prescription,3,research,True,13,False,remote,17,read,DENY
admin,admin_office,3,34,False,44,billing,3,admin_office,True,8,True,hospital_network,0,share,DENY
patient,admin_office,4,30,False,53,medical_record,1,admin_office,True,15,False,remote,14,read,DENY
pharmacist,research,5,19,True,28,medical_image,5,admin_office,True,12,False,remote,5,read,DENY
patient,oncology,3,11,True,60,medical_record,3,oncology,True,18,False,hospital_network,14,read,ALLOW
pharmacist,research,2,30,False,28,lab_result,2,general,True,12,True,hospital_network,30,read,DENY
admin,admin_office,3,30,False,64,research_data,3,general,True,1,False,remote,22,write,DENY
patient,cardiology,1,11,True,48,prescription,3,oncology,True,17,False,remote,36,share,DENY
nurse,cardiology,4,17,False,41,medical_record,5,cardiology,True,14,False,hospital_network,0,read,ALLOW
doctor,general,4,32,False,64,lab_result,3,general,True,15,False,hospital_network,12,write,ALLOW
researcher,research,2,39,False,44,lab_result,4,admin_office,True,1,False,remote,30,read,DENY
researcher,research,1,27,False,53,research_data,4,research,False,18,False,remote,20,read,DENY
doctor,general,3,13,False,56,prescription,3,general,True,15,False,hospital_network,20,read,ALLOW
pharmacist,general,3,14,True,24,prescription,5,general,True,18,False,remote,4,write,DENY
admin,admin_office,2,12,True,60,prescription,2,admin_office,True,17,False,office_network,31,delete,DENY
researcher,research,1,11,False,23,medical_record,3,research,True,23,False,remote,43,share,DENY
admin,admin_office,3,8,True,46,billing,3,admin_office,True,16,False,hospital_network,4,read,ALLOW
researcher,research,3,9,True,23,research_data,2,research,False,13,True,remote,14,write,DENY
doctor,admin_office,3,19,False,51,medical_image,2,admin_office,True,8,True,remote,14,read,DENY
nurse,admin_office,2,22,True,38,billing,1,general,True,14,False,office_network,17,delete,DENY
pharmacist,research,4,11,True,49,research_data,2,general,False,12,False,hospital_network,29,read,DENY
nurse,cardiology,5,30,False,29,billing,2,oncology,True,13,False,hospital_network,30,write,DENY
nurse,general,3,7,False,44,research_data,4,general,True,17,False,office_network,36,read,DENY
doctor,cardiology,1,10,False,37,research_data,4,cardiology,True,3,False,hospital_network,28,write,DENY
patient,admin_office,5,15,False,22,lab_result,4,cardiology,True,0,False,remote,4,share,DENY
admin,admin_office,1,12,False,42,billing,5,admin_office,True,14,True,remote,18,read,DENY
nurse,admin_office,4,18,True,31,prescription,3,research,True,23,False,hospital_network,19,write,DENY
patient,oncology,5,10,True,37,medical_record,1,oncology,False,16,False,remote,5,read,ALLOW
nurse,oncology,3,26,True,26,lab_result,3,oncology,True,17,False,remote,14,read,ALLOW
patient,general,2,4,False,40,medical_record,3,general,True,12,False,remote,15,read,DENY
admin,admin_office,1,6,False,51,medical_record,3,admin_office,False,19,False,remote,2,share,DENY
doctor,cardiology,2,12,False,47,medical_record,4,cardiology,True,9,False,remote,0,read,DENY
pharmacist,cardiology,2,28,True,54,prescription,4,cardiology,False,10,False,hospital_network,19,read,ALLOW
admin,admin_office,4,28,False,64,research_data,3,admin_office,False,20,False,office_network,39,write,DENY
pharmacist,oncology,1,29,False,59,billing,1,oncology,False,7,False,office_network,27,write,DENY
researcher,research,4,7,False,63,research_data,3,research,False,17,True,remote,0,share,DENY
researcher,research,1,16,True,65,research_data,2,research,False,10,False,hospital_network,12,share,DENY
patient,research,3,24,True,30,medical_record,2,research,True,17,False,office_network,7,share,DENY
nurse,general,5,14,True,26,billing,3,general,True,1,False,office_network,37,write,DENY
patient,cardiology,1,29,True,38,medical_record,1,cardiology,False,14,False,remote,14,read,ALLOW
pharmacist,cardiology,1,7,False,46,billing,1,oncology,True,2,False,remote,4,delete,DENY
admin,admin_office,3,25,True,22,billing,4,admin_office,True,18,True,hospital_network,10,read,ALLOW
doctor,research,3,8,True,27,billing,2,admin_office,True,2,False,office_network,49,share,DENY
admin,admin_office,2,24,False,64,research_data,4,admin_office,True,14,False,office_network,3,share,DENY
admin,admin_office,5,8,False,55,medical_record,4,oncology,True,3,False,hospital_network,43,delete,DENY
nurse,general,1,34,False,35,prescription,4,oncology,True,23,True,hospital_network,6,write,DENY
pharmacist,oncology,5,6,False,44,prescription,3,cardiology,True,10,False,remote,15,write,DENY
nurse,general,5,22,False,34,medical_record,4,general,True,15,False,hospital_network,16,share,DENY
doctor,general,1,35,False,25,medical_image,5,cardiology,True,14,False,hospital_network,25,write,DENY
pharmacist,cardiology,4,13,False,26,prescription,2,cardiology,True,9,False,office_network,11,read,ALLOW
admin,admin_office,4,6,False,39,prescription,3,research,True,15,False,hospital_network,7,share,DENY
pharmacist,general,1,14,True,22,billing,1,general,True,13,False,hospital_network,11,write,DENY
nurse,oncology,4,7,True,45,lab_result,3,oncology,True,16,False,office_network,10,read,ALLOW
pharmacist,cardiology,3,29,False,44,lab_result,2,cardiology,False,6,False,remote,40,read,DENY
nurse,oncology,5,0,True,28,medical_record,5,oncology,False,16,True,remote,4,read,ALLOW
doctor,general,1,6,True,57,research_data,2,admin_office,True,10,False,remote,26,delete,DENY
pharmacist,oncology,3,25,True,39,medical_record,3,admin_office,False,9,False,hospital_network,41,share,DENY
admin,admin_office,2,5,False,41,billing,3,admin_office,False,10,False,remote,9,write,DENY
pharmacist,admin_office,5,37,False,47,lab_result,4,cardiology,True,1,False,office_network,18,read,DENY
patient,admin_office,4,1,True,44,lab_result,4,general,True,13,False,remote,19,read,DENY
pharmacist,research,4,33,False,36,medical_record,4,general,True,14,False,remote,41,read,DENY
pharmacist,research,2,8,False,35,lab_result,3,cardiology,False,20,False,hospital_network,7,write,DENY
patient,admin_office,1,24,True,48,medical_image,5,admin_office,True,0,False,office_network,26,read,DENY
admin,admin_office,5,12,True,63,billing,5,admin_office,False,16,False,hospital_network,4,read,ALLOW
nurse,admin_office,4,40,False,27,medical_image,5,research,False,13,False,hospital_network,14,read,DENY
pharmacist,cardiology,5,31,False,24,prescription,4,cardiology,True,18,False,hospital_network,7,read,ALLOW
patient,research,5,35,True,42,medical_record,2,research,True,12,False,remote,16,share,DENY
patient,research,2,30,True,27,medical_record,3,research,False,10,False,remote,20,read,ALLOW
researcher,research,5,30,False,57,research_data,4,research,False,16,False,hospital_network,4,read,ALLOW
doctor,research,3,30,False,54,prescription,4,research,False,9,True,hospital_network,19,read,ALLOW
researcher,research,1,16,True,55,research_data,3,admin_office,True,5,False,office_network,33,share,DENY
pharmacist,oncology,3,7,False,40,medical_record,5,general,True,15,False,remote,36,share,DENY
